Time (secs),[3d Latitude],[3d Longitude],[3d Altitude M],[3d Altitude Ft],[3d Heading],GROSS WEIGHT (KG),WIND SPEED,CAPT PITCH ATT,RIGHT ENG N2 TACHO,RIGHT ENG N1 TACHO,N1 #2 COMMAND INDICATED,N1 #1 COMMAND INDICATED,TE FLAP POSN - RIGHT,TE FLAP POSN - LEFT,FLAP 4 EXTEND,FLAP 3 EXTEND,FLAP 2 EXTEND,FLAP 1 EXTEND,FLAP HANDLE POSN,Flap Handle Selection,WIND DIRECTION TRUE,SELECTED FUEL FLOW #2 (KG),SELECTED FUEL FLOW #1 (KG),RIGHT MAIN FUEL QTY (KG),LEFT MAIN FUEL QTY (KG),CENTER MAIN FUEL QTY (KG),AUX TANK FUEL QTY ( KG),TRUE AIRSPEED (derived),V2 SPEED,V1 SPEED,TOTAL AIR TEMP,MACH,IAS DISPLAY,CAPT GROUNDSPEED,COMPUTED AIRSPEED,PRES POSN LONG,PRES POSN LAT,WIND DIRECTION TRUE.1
86.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),41.5,5,,319,319,,,,,45.2,,,17,0.15,Display - IAS (1),0,45,E004 45.86,,
87.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.5,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
87.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,19.5,19.5,20.13,,2.5,True (1),True (1),True (1),True (1),41.5,5,,319,319,,,,,45.2,,,17,0.15,Display - IAS (1),0,45,,,
88.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.5,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0,52.321716,4.725059,-1.2,-4.0,144.9,,0,D 0.7,,,,,3.3,,True (1),True (1),True (1),True (1),41.5,5,,319,319,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,,
89.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.5,52.321716,4.725059,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.5,20.5,,,True (1),True (1),True (1),True (1),41.5,5,0,319,319,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,N52 18.22,
90.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.5,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,4.4,,,,,,,146.6,,,,,,,,,,,,,,,,,
90.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.0,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),41.5,5,,319,319,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,E004 45.86,,
91.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.5,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
91.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.0,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,19.6,19.63,20.25,,5.3,True (1),True (1),True (1),True (1),41.5,5,,319,319,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,,
92.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.5,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.0,52.321716,4.725059,-1.2,-4.0,144.9,,0,D 0.7,,,,,5.1,,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,,
93.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.5,52.321716,4.725059,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.75,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.5,20.38,,,True (1),True (1),True (1),True (1),41.5,5,0,312,312,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,N52 18.22,
94.25,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.5,52.321716,4.725059,-1.2,-4.0,144.9,,,D 0.7,,,,,,5.3,,,,,,,146.6,,,,,,,,,,,,,,,,,
94.75,52.321716,4.725061,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.0,52.321716,4.725066,-1.2,-4.0,144.9,,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),41.5,5,,312,312,,3416,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,E004 45.86,,
95.25,52.321716,4.725072,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.5,52.321716,4.72508,-1.2,-4.0,144.9,,,D 0.7,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,
95.75,52.321716,4.725091,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.0,52.321716,4.725102,-1.2,-4.0,144.9,,,D 0.7,,19.5,19.5,20.25,,5.3,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,,
96.25,52.321716,4.725113,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.5,52.321716,4.725123,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.75,52.321716,4.725134,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.0,52.321716,4.725145,-1.2,-4.0,144.9,,0,D 0.7,,,,,5.1,,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,,
97.25,52.321716,4.725156,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.5,52.321716,4.725166,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.75,52.321716,4.725177,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.0,52.321716,4.725188,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.63,20.63,,,True (1),True (1),True (1),True (1),41.5,5,0,312,319,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,N52 18.22,
98.25,52.321716,4.725199,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.5,52.321716,4.725209,-1.2,-4.0,144.9,,,D 0.7,,,,,,5.3,,,,,,,146.6,,,,,,,,,,,,,,,,,
98.75,52.321716,4.725218,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.0,52.321716,4.725224,-1.2,-4.0,144.9,,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),41.5,5,,312,319,3488,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,E004 45.87,,
99.25,52.321716,4.725229,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,
99.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.6,19.63,20,,5.3,True (1),True (1),True (1),True (1),41.5,5,,312,319,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,,
100.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0,52.321716,4.725231,-1.2,-4.0,144.9,,0,D 0.7,,,,,5.1,,True (1),True (1),True (1),True (1),41.5,5,,312,319,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,,
101.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.5,52.321716,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.63,20.13,,,True (1),True (1),True (1),True (1),41.5,5,0,312,312,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,N52 18.22,
102.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,5.3,,,,,,,146.6,,,,,,,,,,,,,,,,,
102.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,0,,45.1,,,16.5,0.15,Display - IAS (1),0,45,E004 45.87,,
103.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,
103.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.6,19.5,20.13,,5.3,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,,
104.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0,52.321716,4.725231,-1.2,-4.0,144.9,,0,D 0.7,,,,,5.1,,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,,
105.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.5,52.321716,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.5,19.63,,,True (1),True (1),True (1),True (1),41.5,5,0,312,312,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,N52 18.22,
106.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,5.3,,,,,,,146.6,,,,,,,,,,,,,,,,,
106.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,0.0,45.1,,,16.5,0.15,Display - IAS (1),0,45,E004 45.87,,
107.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,
107.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.5,19.5,19.25,,5.3,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,,
108.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0,52.321716,4.725231,-1.2,-4.0,144.9,,0,D 0.7,,,,,5.1,,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,,
109.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.5,52.321716,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.5,19.5,,,True (1),True (1),True (1),True (1),41.5,5,0,312,312,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,N52 18.22,
110.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,5.3,,,,,,,146.6,,,,,,,,,,,,,,,,,
110.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,E004 45.87,,
111.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,
111.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.4,19.38,19.5,,5.3,True (1),True (1),True (1),True (1),41.5,5,,312,319,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,,
112.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0,52.321716,4.725231,-1.2,-4.0,144.9,,0,D 0.7,,,,,5.1,,True (1),True (1),True (1),True (1),41.5,5,,312,319,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,,
113.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.5,52.321716,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.5,19.75,,,True (1),True (1),True (1),True (1),41.5,5,0,312,319,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,N52 18.22,
114.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,5.3,,,,,,,146.6,,,,,,,,,,,,,,,,,
114.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),41.5,5,,312,319,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,E004 45.87,,
115.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,
115.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.5,19.5,20,,5.3,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,,
116.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.0,52.321716,4.725231,-1.2,-4.0,144.9,,0,D 0.7,,,,,5.1,,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,,
117.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.5,52.321716,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.63,20,,,True (1),True (1),True (1),True (1),41.5,5,0,312,312,,,,,45.1,,,16.5,0.15,Display - IAS (1),0,45,,N52 18.22,
118.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,5.3,,,,,,,146.6,,,,,,,,,,,,,,,,,
118.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.0,52.321716,4.725231,-1.2,-4.0,144.9,64810.0,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),41.5,5,,312,319,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,E004 45.87,,
119.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,
119.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.5,19.5,20,,5.3,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,,
120.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.0,52.321716,4.725231,-1.2,-4.0,144.9,,0,D 0.7,,,,,5.1,,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,,
121.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.5,52.321716,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.63,19.75,,,True (1),True (1),True (1),True (1),41.5,5,0,312,312,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,N52 18.22,
122.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,5.3,,,,,,,146.6,,,,,,,,,,,,,,,,,
122.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),41.5,5,,312,319,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,E004 45.87,,
123.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,
123.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,19.6,19.63,19.88,,5.3,True (1),True (1),True (1),True (1),41.5,5,,312,319,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,,
124.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.0,52.321716,4.725231,-1.2,-4.0,144.9,,0,D 0.7,,,,,5.1,,True (1),True (1),True (1),True (1),41.5,5,,312,319,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,,
125.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.5,52.321716,4.725231,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.75,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.0,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,58.88,,19.63,20.13,,,True (1),True (1),True (1),True (1),41.5,5,0,312,312,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,N52 18.22,
126.25,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.5,52.321716,4.725231,-1.2,-4.0,144.9,,,D 0.7,,,,,,5.3,,,,,,,146.6,,,,,,,,,,,,,,,,,
126.75,52.321716,4.725229,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.0,52.321716,4.725224,-1.2,-4.0,144.9,,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,E004 45.87,,
127.25,52.321716,4.725218,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.5,52.321716,4.725209,-1.2,-4.0,144.9,,,D 0.7,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,
127.75,52.321716,4.725199,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.0,52.321716,4.725188,-1.2,-4.0,144.9,,,D 0.7,,19.8,19.75,20,,5.3,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,,
128.25,52.321716,4.725177,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.5,52.321716,4.725166,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.75,52.321716,4.725156,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.0,52.321716,4.725145,-1.2,-4.0,144.9,,0,D 0.7,,,,,5.1,,True (1),True (1),True (1),True (1),41.5,5,,312,312,,,,,45.2,,,16.75,0.15,Display - IAS (1),0,45,,,
129.25,52.321716,4.725134,-1.2,-4.0,144.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.5,52.321716,4.725123,-1.2,-4.0,144.9,,99.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
